parent_molecule_chembl_id,canonical_smiles,pchembl_value,source_target,source_pchembl,standard_type
CHEMBL509572,COc1nc(Cl)nc(Nc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2S(=O)(=O)[O-])n1.[Na+].[Na+],3.0,P2Y12,6.18,DECOY_P2Y
CHEMBL495605,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Cc3ccccc3)cc2)c2c1C(=O)c1ccccc1C2=O.[Na+],3.0,P2Y12,6.21,DECOY_P2Y
CHEMBL496820,Cc1cc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c2c(c1N)C(=O)c1ccccc1C2=O.[Na+],3.0,P2Y12,6.27,DECOY_P2Y
CHEMBL446904,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Oc3ccccc3)c(S(=O)(=O)[O-])c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+],3.0,P2Y12,7.20,DECOY_P2Y
CHEMBL455536,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+],3.0,P2Y12,7.60,DECOY_P2Y
CHEMBL502519,Nc1c(C(=O)O)cc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c2c1C(=O)c1ccccc1C2=O.[Na+],3.0,P2Y12,7.68,DECOY_P2Y
CHEMBL509456,CCCCC/C=C\C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)O)[C@@H](O)CCCC(=O)O,3.0,P2Y12,8.89,DECOY_P2Y
CHEMBL552972,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.26,DECOY_P2Y
CHEMBL539734,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL557553,Cc1cccc(N2CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c3cc(-c4ccccc4)cc(-c4ccccc4)n3)CC2)c1,3.0,P2Y12,8.24,DECOY_P2Y
CHEMBL564981,CCCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.15,DECOY_P2Y
CHEMBL552971,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.00,DECOY_P2Y
CHEMBL560009,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL556522,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(O)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL540672,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL564150,CCCCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.85,DECOY_P2Y
CHEMBL550278,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.85,DECOY_P2Y
CHEMBL551484,CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL556142,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(C)CCS(C)(=O)=O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL539733,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL555342,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL552973,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL556330,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL562405,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.68,DECOY_P2Y
CHEMBL561406,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(CC)CC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.64,DECOY_P2Y
CHEMBL539732,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(O)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.62,DECOY_P2Y
CHEMBL553572,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.58,DECOY_P2Y
CHEMBL563041,CCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.57,DECOY_P2Y
CHEMBL554782,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCc3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.55,DECOY_P2Y
CHEMBL549724,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.54,DECOY_P2Y
CHEMBL560748,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.50,DECOY_P2Y
CHEMBL539983,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.48,DECOY_P2Y
CHEMBL551620,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.46,DECOY_P2Y
CHEMBL557535,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.44,DECOY_P2Y
CHEMBL541745,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(C)CCS(C)(=O)=O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.44,DECOY_P2Y
CHEMBL550206,CCCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,7.41,DECOY_P2Y
CHEMBL540736,O=C(O)CC[C@H](NC(=O)c1cc(N2CCC(O)CC2)cc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCCC2CCCC2)CC1,3.0,P2Y12,7.40,DECOY_P2Y
CHEMBL563183,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(O)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.38,DECOY_P2Y
CHEMBL564552,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.37,DECOY_P2Y
CHEMBL538645,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(C)CCS(C)(=O)=O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.32,DECOY_P2Y
CHEMBL559340,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.31,DECOY_P2Y
CHEMBL559126,CCCNc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,7.19,DECOY_P2Y
CHEMBL562344,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.17,DECOY_P2Y
CHEMBL561007,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.17,DECOY_P2Y
CHEMBL553856,NCC1CCN(c2cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N3CCN(C(=O)OCCC4CCCC4)CC3)nc(-c3ccccc3)c2)CC1,3.0,P2Y12,7.16,DECOY_P2Y
CHEMBL553654,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.12,DECOY_P2Y
CHEMBL556493,CN(CCS(C)(=O)=O)c1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCCC3CCCC3)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,7.10,DECOY_P2Y
CHEMBL538171,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC(CC)C(=O)N(CC)CC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.09,DECOY_P2Y
CHEMBL561484,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.04,DECOY_P2Y
CHEMBL539661,C=CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.03,DECOY_P2Y
CHEMBL562406,C=CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.02,DECOY_P2Y
CHEMBL560882,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.02,DECOY_P2Y
CHEMBL552022,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.00,DECOY_P2Y
CHEMBL563429,C=CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.00,DECOY_P2Y
CHEMBL559259,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.94,DECOY_P2Y
CHEMBL556723,CC(C)OC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.84,DECOY_P2Y
CHEMBL550415,CCCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OC(C)C)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,6.84,DECOY_P2Y
CHEMBL562485,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.80,DECOY_P2Y
CHEMBL538644,CC(C)OC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.80,DECOY_P2Y
CHEMBL549727,COCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OC(C)C)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,6.72,DECOY_P2Y
CHEMBL541742,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.72,DECOY_P2Y
CHEMBL556446,C=CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.69,DECOY_P2Y
CHEMBL557062,CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.68,DECOY_P2Y
CHEMBL551619,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCN)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.67,DECOY_P2Y
CHEMBL561810,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCN(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.57,DECOY_P2Y
CHEMBL551217,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCN)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.48,DECOY_P2Y
CHEMBL552921,CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2ccnc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.45,DECOY_P2Y
CHEMBL561692,CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2)CC1,3.0,P2Y12,6.43,DECOY_P2Y
CHEMBL556239,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NC3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.34,DECOY_P2Y
CHEMBL549594,CCC(=O)ON1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)nc(-c3ccccc3)c2)CC1,3.0,P2Y12,6.32,DECOY_P2Y
CHEMBL549797,CCC(=O)ON1CCN(C(=O)CNC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.13,DECOY_P2Y
CHEMBL551020,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.57,DECOY_P2Y
CHEMBL540737,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.47,DECOY_P2Y
CHEMBL538415,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(CCN(C)C)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.33,DECOY_P2Y
CHEMBL571599,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)N4CCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.00,DECOY_P2Y
CHEMBL567561,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.57,DECOY_P2Y
CHEMBL567133,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.41,DECOY_P2Y
CHEMBL566913,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.64,DECOY_P2Y
CHEMBL570387,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N(CC)CC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.40,DECOY_P2Y
CHEMBL568211,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N(CC)CC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.55,DECOY_P2Y
CHEMBL567740,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)NCC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.03,DECOY_P2Y
CHEMBL570295,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)NCC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.31,DECOY_P2Y
CHEMBL570386,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N(C)C)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.43,DECOY_P2Y
CHEMBL570385,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(N)=O)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.16,DECOY_P2Y
CHEMBL567280,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCN4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.09,DECOY_P2Y
CHEMBL567271,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCN(C)C)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.40,DECOY_P2Y
CHEMBL570154,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCN)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.21,DECOY_P2Y
CHEMBL567915,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.25,DECOY_P2Y
CHEMBL565974,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN(CC)CC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.07,DECOY_P2Y
CHEMBL570153,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CNCC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL567416,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CNC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.13,DECOY_P2Y
CHEMBL567050,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(CN)CC3)n2)CC1,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL571584,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.31,DECOY_P2Y
CHEMBL566599,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCOCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL569995,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCOCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.06,DECOY_P2Y
CHEMBL570152,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.29,DECOY_P2Y
CHEMBL570064,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.18,DECOY_P2Y
CHEMBL570045,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(CC(=O)N(C)C)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.28,DECOY_P2Y
CHEMBL570128,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(C(N)=O)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.03,DECOY_P2Y
CHEMBL568059,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.14,DECOY_P2Y
CHEMBL569913,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(SC3CCCCC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.16,DECOY_P2Y
CHEMBL569912,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(SC3CCCC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.77,DECOY_P2Y
CHEMBL569911,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(SCC(F)(F)F)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.66,DECOY_P2Y
CHEMBL570423,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(SCCO)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.35,DECOY_P2Y
CHEMBL569127,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(SC(C)(C)C)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.38,DECOY_P2Y
CHEMBL565363,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.80,DECOY_P2Y
CHEMBL570238,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)N(CC)CC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.51,DECOY_P2Y
CHEMBL565836,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)NCC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,9.17,DECOY_P2Y
CHEMBL565409,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)NC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,9.05,DECOY_P2Y
CHEMBL570388,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(C(=O)N4CCCC4)CC3)n2)CC1,3.0,P2Y12,8.44,DECOY_P2Y
CHEMBL567772,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(C(=O)N(CC)CC)CC3)n2)CC1,3.0,P2Y12,8.44,DECOY_P2Y
CHEMBL570289,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N(C)C)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.89,DECOY_P2Y
CHEMBL570285,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(C(N)=O)CC3)n2)CC1,3.0,P2Y12,8.46,DECOY_P2Y
CHEMBL570275,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN4CCCC4=O)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,9.00,DECOY_P2Y
CHEMBL570271,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(CCOC)CC3)n2)CC1,3.0,P2Y12,8.08,DECOY_P2Y
CHEMBL570263,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCOC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.99,DECOY_P2Y
CHEMBL570256,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCOC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.70,DECOY_P2Y
CHEMBL570384,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(COCCOC)CC3)n2)CC1,3.0,P2Y12,8.09,DECOY_P2Y
CHEMBL570242,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COCCOC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.37,DECOY_P2Y
CHEMBL571812,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(COC)CC3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL567468,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.08,DECOY_P2Y
CHEMBL565573,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(OCCO)CC3)n2)CC1,3.0,P2Y12,8.00,DECOY_P2Y
CHEMBL567709,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(OCCO)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,9.15,DECOY_P2Y
CHEMBL570156,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(OCCOC)CC3)n2)CC1,3.0,P2Y12,8.15,DECOY_P2Y
CHEMBL567064,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(OCCOC)CC3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.28,DECOY_P2Y
CHEMBL565300,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(OC)CC3)n2)CC1,3.0,P2Y12,8.13,DECOY_P2Y
